SampleSize|Layers|TrainingRun|TrainingAccuracy|cvAUC|TrainingTPR|TrainingTNR|TrainingAUC|TrainingConcordance|TrainingPrecision|TrainingF1Score
14000|(30, 22, 14, 9, 6)|10|0.731928571429|0.789681020408|0.733571428571|0.730285714286|0.804609969388|0.804609959184|0.73116901609|0.732368252157
14000|(30, 22, 14, 9, 6)|11|0.721285714286|0.786287857143|0.700571428571|0.742|0.794821857143|0.794821816327|0.73084947839|0.715390226112
14000|(30, 22, 14, 9, 6)|12|0.727214285714|0.791276938776|0.708714285714|0.745714285714|0.805120857143|0.797544163265|0.735944221926|0.722072629357
14000|(30, 22, 14, 9, 6)|13|0.730714285714|0.786214489796|0.709428571429|0.752|0.803189306122|0.803189306122|0.740972843927|0.724857685009
14000|(30, 22, 14, 9, 6)|14|0.7275|0.785323265306|0.710428571429|0.744571428571|0.798755581633|0.798755571429|0.735542079574|0.722767240753
14000|(30, 22, 14, 9, 6)|15|0.728357142857|0.78823122449|0.724714285714|0.732|0.801193642857|0.801193632653|0.730033098288|0.727363968743
14000|(30, 22, 14, 9, 6)|16|0.729642857143|0.789275|0.709|0.750285714286|0.802600765306|0.802600734694|0.739532111459|0.723944278317
14000|(30, 22, 14, 9, 6)|17|0.722357142857|0.779402653061|0.699285714286|0.745428571429|0.80085944898|0.800859408163|0.733113673806|0.715800248593
14000|(30, 22, 14, 9, 6)|18|0.7245|0.787942040816|0.694571428571|0.754428571429|0.802127540816|0.802127530612|0.738793496429|0.716000294529
14000|(30, 22, 14, 9, 6)|19|0.724857142857|0.785916530612|0.700285714286|0.749428571429|0.79454627551|0.794546265306|0.736478365385|0.717926186292
14000|(30, 22, 14, 9, 6)|20|0.728785714286|0.786568673469|0.714714285714|0.742857142857|0.802579132653|0.802579122449|0.735410848155|0.724914873578
15000|(30, 22, 14, 9, 6)|1|0.729333333333|0.7895136|0.714266666667|0.7444|0.803432524444|0.803432515556|0.736458619742|0.725192906457
15000|(30, 22, 14, 9, 6)|2|0.723266666667|0.785552|0.714266666667|0.732266666667|0.79738096|0.79738096|0.727359131025|0.720753447696
15000|(30, 22, 14, 9, 6)|3|0.723466666667|0.792315644444|0.7104|0.736533333333|0.798969573333|0.797974791111|0.729463307777|0.719805457984
15000|(30, 22, 14, 9, 6)|4|0.722|0.785324622222|0.710533333333|0.733466666667|0.797040542222|0.797040515556|0.72721069869|0.718775289992
15000|(30, 22, 14, 9, 6)|5|0.731066666667|0.785689511111|0.718666666667|0.743466666667|0.803974275556|0.80397424|0.73694284933|0.727690022951
15000|(30, 22, 14, 9, 6)|6|0.726|0.787071111111|0.712533333333|0.739466666667|0.802779075556|0.802779075556|0.732255412442|0.722259764833
15000|(30, 22, 14, 9, 6)|7|0.715133333333|0.783139288889|0.7224|0.707866666667|0.787783822222|0.783740693333|0.712051517939|0.717188430737
15000|(30, 22, 14, 9, 6)|8|0.73|0.7857736|0.723333333333|0.736666666667|0.80430416|0.804304142222|0.733108108108|0.728187919463
15000|(30, 22, 14, 9, 6)|9|0.727066666667|0.785044977778|0.700933333333|0.7532|0.802604088889|0.802604053333|0.739589195273|0.719742606791
15000|(30, 22, 14, 9, 6)|10|0.721666666667|0.781736355556|0.717866666667|0.725466666667|0.794125866667|0.787611822222|0.723364234852|0.720604965536
15000|(30, 22, 14, 9, 6)|11|0.719666666667|0.7825176|0.707066666667|0.732266666667|0.788950408889|0.7889504|0.72534536999|0.716089393019
15000|(30, 22, 14, 9, 6)|12|0.724066666667|0.779074844444|0.714666666667|0.733466666667|0.796351973333|0.796351964444|0.728359831499|0.721448280503
15000|(30, 22, 14, 9, 6)|13|0.721466666667|0.779274755556|0.7192|0.723733333333|0.797266364444|0.797266364444|0.722475221002|0.720833890151
15000|(30, 22, 14, 9, 6)|14|0.719933333333|0.779296266667|0.707466666667|0.7324|0.79384928|0.793849262222|0.725557226856|0.716397758725
15000|(30, 22, 14, 9, 6)|15|0.726266666667|0.786683377778|0.705066666667|0.747466666667|0.797802542222|0.797795484444|0.736285157338|0.720337828634
15000|(30, 22, 14, 9, 6)|16|0.735866666667|0.791662222222|0.717466666667|0.754266666667|0.809853724444|0.809853724444|0.744878183832|0.730915512089
15000|(30, 22, 14, 9, 6)|17|0.729666666667|0.781129066667|0.711066666667|0.748266666667|0.801944204444|0.801944177778|0.73854036837|0.724543169622
15000|(30, 22, 14, 9, 6)|18|0.725533333333|0.785978666667|0.7152|0.735866666667|0.801256062222|0.801256053333|0.730292716133|0.722667564837
15000|(30, 22, 14, 9, 6)|19|0.717866666667|0.782638933333|0.707333333333|0.7284|0.791521253333|0.791521244444|0.722555162081|0.71486322598
15000|(30, 22, 14, 9, 6)|20|0.718666666667|0.7821488|0.723733333333|0.7136|0.788496835556|0.786562595556|0.716473072862|0.720084903157
16000|(30, 22, 14, 9, 6)|1|0.7248125|0.792946875|0.714625|0.735|0.803844726562|0.80384471875|0.729488324614|0.721980173013
16000|(30, 22, 14, 9, 6)|2|0.71125|0.78479953125|0.722|0.7005|0.782455765625|0.78245575|0.70680372002|0.714321048726
16000|(30, 22, 14, 9, 6)|3|0.7330625|0.784596328125|0.72875|0.737375|0.801547203125|0.801547171875|0.735090152566|0.731906346118
16000|(30, 22, 14, 9, 6)|4|0.7278125|0.789894375|0.695375|0.76025|0.801599414063|0.801599390625|0.743617163481|0.718687423293
16000|(30, 22, 14, 9, 6)|5|0.722875|0.783755390625|0.708375|0.737375|0.798614046875|0.798614015625|0.729531410917|0.718797564688
16000|(30, 22, 14, 9, 6)|6|0.7253125|0.792538671875|0.701125|0.7495|0.801091117187|0.801091078125|0.736766058059|0.718503810927
16000|(30, 22, 14, 9, 6)|7|0.71575|0.781915625|0.693625|0.737875|0.790315953125|0.7903159375|0.72573894847|0.7093186757
16000|(30, 22, 14, 9, 6)|8|0.726625|0.790455625|0.72375|0.7295|0.800315617187|0.800315609375|0.727935629872|0.725836780745
16000|(30, 22, 14, 9, 6)|9|0.7224375|0.781615234375|0.730125|0.71475|0.796466726563|0.796466328125|0.719069309368|0.724554983564
16000|(30, 22, 14, 9, 6)|10|0.7228125|0.78785828125|0.735375|0.71025|0.797482953125|0.797482953125|0.717351542495|0.726251465959
16000|(30, 22, 14, 9, 6)|11|0.726625|0.78453625|0.70175|0.7515|0.805572320312|0.8043101875|0.738489871087|0.719651326753
16000|(30, 22, 14, 9, 6)|12|0.7258125|0.786524375|0.712125|0.7395|0.799859257813|0.79985921875|0.732168101786|0.722007477346
16000|(30, 22, 14, 9, 6)|13|0.7340625|0.7896359375|0.726875|0.74125|0.809140460938|0.8091404375|0.737476220672|0.732137236387
16000|(30, 22, 14, 9, 6)|14|0.720875|0.787640390625|0.70475|0.737|0.794220289063|0.79422028125|0.728235598037|0.716300343031
16000|(30, 22, 14, 9, 6)|15|0.7275625|0.7860271875|0.735875|0.71925|0.804219695313|0.8042196875|0.72384114103|0.729808467117
16000|(30, 22, 14, 9, 6)|16|0.728875|0.789675|0.7085|0.74925|0.806204125|0.806204109375|0.738597862914|0.723235932117
16000|(30, 22, 14, 9, 6)|17|0.7325625|0.790542578125|0.754875|0.71025|0.806379242187|0.806379234375|0.722627737226|0.738399462004
16000|(30, 22, 14, 9, 6)|18|0.723875|0.782186640625|0.699125|0.748625|0.798837515625|0.798837515625|0.735533929511|0.71686746988
16000|(30, 22, 14, 9, 6)|19|0.724|0.77767609375|0.6955|0.7525|0.800935429687|0.80093540625|0.737539766702|0.715903242409
16000|(30, 22, 14, 9, 6)|20|0.7325|0.78751453125|0.71375|0.75125|0.805716515625|0.8057165|0.741558441558|0.727388535032
17000|(30, 22, 14, 9, 6)|1|0.725647058824|0.789214256055|0.705647058824|0.745647058824|0.79903216609|0.79903216609|0.735049019608|0.720048019208
17000|(30, 22, 14, 9, 6)|2|0.735764705882|0.797315847751|0.727647058824|0.743882352941|0.808788692042|0.807275377163|0.739655584788|0.733602182422
17000|(30, 22, 14, 9, 6)|3|0.715705882353|0.788749411765|0.712470588235|0.718941176471|0.787601529412|0.787601522491|0.7171107164|0.714783121865
17000|(30, 22, 14, 9, 6)|4|0.722411764706|0.788240692042|0.707058823529|0.737764705882|0.798276124567|0.798276124567|0.729457458429|0.718083517534
17000|(30, 22, 14, 9, 6)|5|0.726411764706|0.779216539792|0.692470588235|0.760352941176|0.796628235294|0.796628235294|0.742900416509|0.716799610303
17000|(30, 22, 14, 9, 6)|6|0.723882352941|0.784240276817|0.714117647059|0.733647058824|0.795468027682|0.795468013841|0.728341732661|0.721159558037
17000|(30, 22, 14, 9, 6)|7|0.718235294118|0.785734463668|0.710470588235|0.726|0.788072256055|0.788072235294|0.721677820268|0.716030353332
17000|(30, 22, 14, 9, 6)|8|0.724235294118|0.784956262976|0.735176470588|0.713294117647|0.803886380623|0.803886380623|0.719433571264|0.727219830094
17000|(30, 22, 14, 9, 6)|9|0.718117647059|0.784218546713|0.691176470588|0.745058823529|0.791400048443|0.791400027682|0.73053966675|0.710313142304
17000|(30, 22, 14, 9, 6)|10|0.723588235294|0.786066712803|0.698705882353|0.748470588235|0.797167432526|0.797167418685|0.735297759069|0.716534958074
17000|(30, 22, 14, 9, 6)|11|0.728882352941|0.784051626298|0.728941176471|0.728823529412|0.798566567474|0.798565411765|0.728855428773|0.7288983001
17000|(30, 22, 14, 9, 6)|12|0.728352941176|0.79283266436|0.713882352941|0.742823529412|0.807855930796|0.807855916955|0.735158710928|0.724364330906
17000|(30, 22, 14, 9, 6)|13|0.726470588235|0.790135224913|0.718352941176|0.734588235294|0.801287307958|0.797765522491|0.73020808419|0.724232000949
17000|(30, 22, 14, 9, 6)|14|0.725823529412|0.788230034602|0.705411764706|0.746235294118|0.803230975779|0.803230975779|0.735434809273|0.720110490602
17000|(30, 22, 14, 9, 6)|15|0.724764705882|0.78163017301|0.722588235294|0.726941176471|0.799053017301|0.79905299654|0.725747370909|0.72416435772
17000|(30, 22, 14, 9, 6)|16|0.730058823529|0.790400138408|0.721647058824|0.738470588235|0.803627778547|0.80350750173|0.733995452914|0.727768879397
17000|(30, 22, 14, 9, 6)|17|0.721764705882|0.785287612457|0.714235294118|0.729294117647|0.791859453287|0.791859432526|0.725155279503|0.719653864391
17000|(30, 22, 14, 9, 6)|18|0.717647058824|0.779478685121|0.711764705882|0.723529411765|0.79410983391|0.79410982699|0.720238095238|0.715976331361
17000|(30, 22, 14, 9, 6)|19|0.727823529412|0.792892179931|0.721058823529|0.734588235294|0.80318367474|0.803183653979|0.730948121646|0.725969795677
17000|(30, 22, 14, 9, 6)|20|0.730411764706|0.795183806228|0.706588235294|0.754235294118|0.806076110727|0.806076096886|0.741939468808|0.723832479663
18000|(30, 22, 14, 9, 6)|1|0.727666666667|0.78931462963|0.706111111111|0.749222222222|0.801524660494|0.799835962963|0.737923827218|0.721667045196
18000|(30, 22, 14, 9, 6)|2|0.709722222222|0.788036419753|0.705333333333|0.714111111111|0.784760240741|0.784760222222|0.711579419348|0.708442609229
18000|(30, 22, 14, 9, 6)|3|0.729333333333|0.788064876543|0.731111111111|0.727555555556|0.806767925926|0.806767901235|0.72852081488|0.729813664596
18000|(30, 22, 14, 9, 6)|4|0.725833333333|0.785478024691|0.71|0.741666666667|0.800759895062|0.800759888889|0.73321858864|0.721422523285
18000|(30, 22, 14, 9, 6)|5|0.722166666667|0.784348641975|0.714|0.730333333333|0.80026708642|0.799130938272|0.725855642155|0.719879011931
18000|(30, 22, 14, 9, 6)|6|0.719611111111|0.784528641975|0.720666666667|0.718555555556|0.799155598765|0.799155580247|0.719148464353|0.719906765081
18000|(30, 22, 14, 9, 6)|7|0.722444444444|0.784260987654|0.707666666667|0.737222222222|0.796373524691|0.796373506173|0.729219143577|0.718281267622
18000|(30, 22, 14, 9, 6)|8|0.722|0.790207839506|0.699111111111|0.744888888889|0.80091754321|0.799282839506|0.732650209595|0.715487832613
18000|(30, 22, 14, 9, 6)|9|0.726333333333|0.787580864198|0.715111111111|0.737555555556|0.800892407407|0.800892382716|0.731529893158|0.723227328913
18000|(30, 22, 14, 9, 6)|10|0.717166666667|0.784332654321|0.707666666667|0.726666666667|0.791157740741|0.791157728395|0.721372748896|0.714453979472
18000|(30, 22, 14, 9, 6)|11|0.730277777778|0.792748271605|0.712111111111|0.748444444444|0.801592018519|0.801592012346|0.738959990776|0.725287161206
18000|(30, 22, 14, 9, 6)|12|0.716|0.785871296296|0.712111111111|0.719888888889|0.785761401235|0.785761395062|0.717693169093|0.714891243726
18000|(30, 22, 14, 9, 6)|13|0.716666666667|0.788708148148|0.712666666667|0.720666666667|0.790460314815|0.790460308642|0.718413978495|0.715528781794
18000|(30, 22, 14, 9, 6)|14|0.729166666667|0.791778580247|0.730222222222|0.728111111111|0.809978185185|0.809978160494|0.728683889566|0.729452244853
18000|(30, 22, 14, 9, 6)|15|0.720444444444|0.782721111111|0.700111111111|0.740777777778|0.794430117284|0.790889740741|0.729789205467|0.714642168538
18000|(30, 22, 14, 9, 6)|16|0.736777777778|0.790116234568|0.726444444444|0.747111111111|0.811526|0.811525962963|0.741774449739|0.734029415067
18000|(30, 22, 14, 9, 6)|17|0.713111111111|0.777210740741|0.703|0.723222222222|0.787899796296|0.787899790123|0.717509639374|0.71018071613
18000|(30, 22, 14, 9, 6)|18|0.729111111111|0.784729444444|0.718888888889|0.739333333333|0.802698648148|0.802572246914|0.73389292196|0.726313426134
18000|(30, 22, 14, 9, 6)|19|0.722333333333|0.786602037037|0.706555555556|0.738111111111|0.797335814815|0.797335802469|0.729577787976|0.717882140438
18000|(30, 22, 14, 9, 6)|20|0.728388888889|0.789389382716|0.701222222222|0.755555555556|0.802190290123|0.802190283951|0.741510985783|0.720804066016
19000|(30, 22, 14, 9, 6)|1|0.728368421053|0.789551412742|0.735052631579|0.721684210526|0.799416531856|0.799416520776|0.72535577023|0.730172008156
19000|(30, 22, 14, 9, 6)|2|0.726052631579|0.78941867036|0.716947368421|0.735157894737|0.798907750693|0.798907734072|0.730245523748|0.72353534817
19000|(30, 22, 14, 9, 6)|3|0.718105263158|0.783208808864|0.721473684211|0.714736842105|0.787014376731|0.787014371191|0.716645754914|0.719051615611
19000|(30, 22, 14, 9, 6)|4|0.719947368421|0.786302603878|0.696105263158|0.743789473684|0.795350144044|0.795350127424|0.730960539405|0.713107241063
19000|(30, 22, 14, 9, 6)|5|0.725578947368|0.7924233241|0.718631578947|0.732526315789|0.801041523546|0.800735268698|0.728757472246|0.723659105364
19000|(30, 22, 14, 9, 6)|6|0.724421052632|0.790421163435|0.713894736842|0.734947368421|0.798523113573|0.798523113573|0.729247311828|0.721489361702
19000|(30, 22, 14, 9, 6)|7|0.721578947368|0.787665152355|0.702421052632|0.740736842105|0.794171855956|0.794150825485|0.730407180385|0.716140802747
19000|(30, 22, 14, 9, 6)|8|0.715315789474|0.784431578947|0.707157894737|0.723473684211|0.791240542936|0.784814105263|0.718887105404|0.71297426373
19000|(30, 22, 14, 9, 6)|9|0.720421052632|0.785175124654|0.704736842105|0.736105263158|0.791351130194|0.791351113573|0.727559226255|0.715966206823
19000|(30, 22, 14, 9, 6)|10|0.725473684211|0.788424487535|0.713157894737|0.737789473684|0.799339889197|0.799339855956|0.731167709907|0.722050516892
19000|(30, 22, 14, 9, 6)|11|0.720789473684|0.785527313019|0.699789473684|0.741789473684|0.7951686759|0.7951686759|0.730469179211|0.714800279555
19000|(30, 22, 14, 9, 6)|12|0.723210526316|0.788899501385|0.707684210526|0.738736842105|0.795591750693|0.793786559557|0.730363932645|0.718845228549
19000|(30, 22, 14, 9, 6)|13|0.722157894737|0.7891633241|0.706736842105|0.737578947368|0.798037612188|0.798037595568|0.729227761486|0.717806168814
19000|(30, 22, 14, 9, 6)|14|0.720894736842|0.786158891967|0.704210526316|0.737578947368|0.795097734072|0.795097728532|0.728520091473|0.716159075095
19000|(30, 22, 14, 9, 6)|15|0.722947368421|0.791056786704|0.731578947368|0.714315789474|0.796326049861|0.79632601662|0.719163907285|0.725318305155
19000|(30, 22, 14, 9, 6)|16|0.727789473684|0.789336842105|0.732842105263|0.722736842105|0.797832864266|0.797832853186|0.725510629429|0.729157938835
19000|(30, 22, 14, 9, 6)|17|0.729578947368|0.785338891967|0.738421052632|0.720736842105|0.802089301939|0.802089296399|0.725589573852|0.731949081803
19000|(30, 22, 14, 9, 6)|18|0.721052631579|0.784738171745|0.706315789474|0.735789473684|0.795573307479|0.795573296399|0.727765726681|0.71688034188
19000|(30, 22, 14, 9, 6)|19|0.731947368421|0.797950747922|0.71|0.753894736842|0.807200637119|0.807200631579|0.742596058571|0.725932303718
19000|(30, 22, 14, 9, 6)|20|0.717368421053|0.789431745152|0.704947368421|0.729789473684|0.791793085873|0.791793063712|0.722905872193|0.713813685781
